state,date,outcome,population
South Dakota,2017-01-14,180,868324.175342466
South Dakota,2017-01-21,158,868513.501369863
South Dakota,2017-01-28,175,868702.82739726
South Dakota,2017-02-04,181,868892.153424658
South Dakota,2017-02-11,196,869081.479452055
South Dakota,2017-02-18,162,869270.805479452
South Dakota,2017-02-25,175,869460.131506849
South Dakota,2017-03-04,165,869649.457534247
South Dakota,2017-03-11,162,869838.783561644
South Dakota,2017-03-18,170,870028.109589041
South Dakota,2017-03-25,165,870217.435616438
South Dakota,2017-04-01,181,870406.761643836
South Dakota,2017-04-08,163,870596.087671233
South Dakota,2017-04-15,167,870785.41369863
South Dakota,2017-04-22,145,870974.739726027
South Dakota,2017-04-29,140,871164.065753425
South Dakota,2017-05-06,156,871353.391780822
South Dakota,2017-05-13,164,871542.717808219
South Dakota,2017-05-20,130,871732.043835616
South Dakota,2017-05-27,138,871921.369863014
South Dakota,2017-06-03,159,872110.695890411
South Dakota,2017-06-10,162,872300.021917808
South Dakota,2017-06-17,135,872489.347945206
South Dakota,2017-06-24,138,872678.673972603
South Dakota,2017-07-01,153,872868
South Dakota,2017-07-08,158,872979.808219178
South Dakota,2017-07-15,129,873091.616438356
South Dakota,2017-07-22,128,873203.424657534
South Dakota,2017-07-29,146,873315.232876712
South Dakota,2017-08-05,126,873427.04109589
South Dakota,2017-08-12,167,873538.849315068
South Dakota,2017-08-19,137,873650.657534247
South Dakota,2017-08-26,139,873762.465753425
South Dakota,2017-09-02,145,873874.273972603
South Dakota,2017-09-09,117,873986.082191781
South Dakota,2017-09-16,139,874097.890410959
South Dakota,2017-09-23,159,874209.698630137
South Dakota,2017-09-30,145,874321.506849315
South Dakota,2017-10-07,172,874433.315068493
South Dakota,2017-10-14,177,874545.123287671
South Dakota,2017-10-21,159,874656.931506849
South Dakota,2017-10-28,165,874768.739726027
South Dakota,2017-11-04,171,874880.547945205
South Dakota,2017-11-11,159,874992.356164384
South Dakota,2017-11-18,143,875104.164383562
South Dakota,2017-11-25,173,875215.97260274
South Dakota,2017-12-02,166,875327.780821918
South Dakota,2017-12-09,154,875439.589041096
South Dakota,2017-12-16,144,875551.397260274
South Dakota,2017-12-23,171,875663.205479452
South Dakota,2017-12-30,135,875775.01369863
South Dakota,2018-01-06,164,875886.821917808
South Dakota,2018-01-13,156,875998.630136986
South Dakota,2018-01-20,174,876110.438356164
South Dakota,2018-01-27,194,876222.246575342
South Dakota,2018-02-03,152,876334.054794521
South Dakota,2018-02-10,158,876445.863013699
South Dakota,2018-02-17,153,876557.671232877
South Dakota,2018-02-24,167,876669.479452055
South Dakota,2018-03-03,187,876781.287671233
South Dakota,2018-03-10,183,876893.095890411
South Dakota,2018-03-17,157,877004.904109589
South Dakota,2018-03-24,143,877116.712328767
South Dakota,2018-03-31,148,877228.520547945
South Dakota,2018-04-07,150,877340.328767123
South Dakota,2018-04-14,158,877452.136986301
South Dakota,2018-04-21,147,877563.945205479
South Dakota,2018-04-28,144,877675.753424658
South Dakota,2018-05-05,153,877787.561643836
South Dakota,2018-05-12,137,877899.369863014
South Dakota,2018-05-19,154,878011.178082192
South Dakota,2018-05-26,147,878122.98630137
South Dakota,2018-06-02,134,878234.794520548
South Dakota,2018-06-09,173,878346.602739726
South Dakota,2018-06-16,159,878458.410958904
South Dakota,2018-06-23,145,878570.219178082
South Dakota,2018-06-30,132,878682.02739726
South Dakota,2018-07-07,155,878795.989041096
South Dakota,2018-07-14,148,878910.309589041
South Dakota,2018-07-21,168,879024.630136986
South Dakota,2018-07-28,151,879138.950684931
South Dakota,2018-08-04,160,879253.271232877
South Dakota,2018-08-11,136,879367.591780822
South Dakota,2018-08-18,153,879481.912328767
South Dakota,2018-08-25,114,879596.232876712
South Dakota,2018-09-01,150,879710.553424658
South Dakota,2018-09-08,155,879824.873972603
South Dakota,2018-09-15,187,879939.194520548
South Dakota,2018-09-22,144,880053.515068493
South Dakota,2018-09-29,134,880167.835616438
South Dakota,2018-10-06,144,880282.156164384
South Dakota,2018-10-13,181,880396.476712329
South Dakota,2018-10-20,186,880510.797260274
South Dakota,2018-10-27,149,880625.117808219
South Dakota,2018-11-03,167,880739.438356164
South Dakota,2018-11-10,144,880853.75890411
South Dakota,2018-11-17,130,880968.079452055
South Dakota,2018-11-24,179,881082.4
South Dakota,2018-12-01,160,881196.720547945
South Dakota,2018-12-08,144,881311.04109589
South Dakota,2018-12-15,141,881425.361643836
South Dakota,2018-12-22,171,881539.682191781
South Dakota,2018-12-29,167,881654.002739726
South Dakota,2019-01-05,169,881768.323287671
South Dakota,2019-01-12,161,881882.643835616
South Dakota,2019-01-19,151,881996.964383562
South Dakota,2019-01-26,164,882111.284931507
South Dakota,2019-02-02,185,882225.605479452
South Dakota,2019-02-09,149,882339.926027397
South Dakota,2019-02-16,182,882454.246575342
South Dakota,2019-02-23,157,882568.567123288
South Dakota,2019-03-02,162,882682.887671233
South Dakota,2019-03-09,176,882797.208219178
South Dakota,2019-03-16,177,882911.528767123
South Dakota,2019-03-23,162,883025.849315068
South Dakota,2019-03-30,142,883140.169863014
South Dakota,2019-04-06,167,883254.490410959
South Dakota,2019-04-13,157,883368.810958904
South Dakota,2019-04-20,187,883483.131506849
South Dakota,2019-04-27,149,883597.452054795
South Dakota,2019-05-04,184,883711.77260274
South Dakota,2019-05-11,165,883826.093150685
South Dakota,2019-05-18,133,883940.41369863
South Dakota,2019-05-25,175,884054.734246575
South Dakota,2019-06-01,152,884169.054794521
South Dakota,2019-06-08,149,884283.375342466
South Dakota,2019-06-15,154,884397.695890411
South Dakota,2019-06-22,152,884512.016438356
South Dakota,2019-06-29,163,884626.336986301
South Dakota,2019-07-06,151,884740.657534247
South Dakota,2019-07-13,152,884854.978082192
South Dakota,2019-07-20,130,884969.298630137
South Dakota,2019-07-27,146,885083.619178082
South Dakota,2019-08-03,171,885197.939726027
South Dakota,2019-08-10,160,885312.260273973
South Dakota,2019-08-17,154,885426.580821918
South Dakota,2019-08-24,176,885540.901369863
South Dakota,2019-08-31,158,885655.221917808
South Dakota,2019-09-07,166,885769.542465753
South Dakota,2019-09-14,139,885883.863013699
South Dakota,2019-09-21,166,885998.183561644
South Dakota,2019-09-28,164,886112.504109589
South Dakota,2019-10-05,162,886226.824657534
South Dakota,2019-10-12,148,886341.145205479
South Dakota,2019-10-19,166,886455.465753425
South Dakota,2019-10-26,164,886569.78630137
South Dakota,2019-11-02,169,886684.106849315
South Dakota,2019-11-09,174,886798.42739726
South Dakota,2019-11-16,184,886912.747945205
South Dakota,2019-11-23,175,887027.068493151
South Dakota,2019-11-30,146,887141.389041096
South Dakota,2019-12-07,172,887255.709589041
South Dakota,2019-12-14,151,887370.030136986
South Dakota,2019-12-21,151,887484.350684932
South Dakota,2019-12-28,155,887598.671232877
South Dakota,2020-01-04,169,887712.991780822
South Dakota,2020-01-11,172,887827.312328767
South Dakota,2020-01-18,171,887941.632876712
South Dakota,2020-01-25,152,888055.953424658
South Dakota,2020-02-01,165,888170.273972603
South Dakota,2020-02-08,152,888284.594520548
South Dakota,2020-02-15,180,888398.915068493
South Dakota,2020-02-22,179,888513.235616438
South Dakota,2020-02-29,166,888627.556164384
South Dakota,2020-03-07,197,888741.876712329
South Dakota,2020-03-14,169,888856.197260274
South Dakota,2020-03-21,164,888970.517808219
South Dakota,2020-03-28,149,889084.838356164
South Dakota,2020-04-04,172,889199.15890411
South Dakota,2020-04-11,151,889313.479452055
South Dakota,2020-04-18,155,889427.8
South Dakota,2020-04-25,177,889542.120547945
South Dakota,2020-05-02,159,889656.44109589
South Dakota,2020-05-09,177,889770.761643836
South Dakota,2020-05-16,145,889885.082191781
South Dakota,2020-05-23,152,889999.402739726
South Dakota,2020-05-30,139,890113.723287671
South Dakota,2020-06-06,116,890228.043835616
South Dakota,2020-06-13,108,890342.364383562
Tennessee,2017-01-14,1579,6679898.85753425
Tennessee,2017-01-21,1516,6681103.03013699
Tennessee,2017-01-28,1403,6682307.20273973
Tennessee,2017-02-04,1506,6683511.37534247
Tennessee,2017-02-11,1530,6684715.54794521
Tennessee,2017-02-18,1490,6685919.72054795
Tennessee,2017-02-25,1478,6687123.89315069
Tennessee,2017-03-04,1554,6688328.06575342
Tennessee,2017-03-11,1472,6689532.23835616
Tennessee,2017-03-18,1464,6690736.4109589
Tennessee,2017-03-25,1489,6691940.58356164
Tennessee,2017-04-01,1501,6693144.75616438
Tennessee,2017-04-08,1428,6694348.92876712
Tennessee,2017-04-15,1437,6695553.10136986
Tennessee,2017-04-22,1433,6696757.2739726
Tennessee,2017-04-29,1388,6697961.44657534
Tennessee,2017-05-06,1345,6699165.61917808
Tennessee,2017-05-13,1340,6700369.79178082
Tennessee,2017-05-20,1347,6701573.96438356
Tennessee,2017-05-27,1325,6702778.1369863
Tennessee,2017-06-03,1324,6703982.30958904
Tennessee,2017-06-10,1406,6705186.48219178
Tennessee,2017-06-17,1271,6706390.65479452
Tennessee,2017-06-24,1339,6707594.82739726
Tennessee,2017-07-01,1282,6708799
Tennessee,2017-07-08,1325,6710003.99726027
Tennessee,2017-07-15,1342,6711208.99452055
Tennessee,2017-07-22,1376,6712413.99178082
Tennessee,2017-07-29,1382,6713618.9890411
Tennessee,2017-08-05,1352,6714823.98630137
Tennessee,2017-08-12,1299,6716028.98356164
Tennessee,2017-08-19,1303,6717233.98082192
Tennessee,2017-08-26,1297,6718438.97808219
Tennessee,2017-09-02,1334,6719643.97534247
Tennessee,2017-09-09,1397,6720848.97260274
Tennessee,2017-09-16,1359,6722053.96986301
Tennessee,2017-09-23,1342,6723258.96712329
Tennessee,2017-09-30,1374,6724463.96438356
Tennessee,2017-10-07,1437,6725668.96164384
Tennessee,2017-10-14,1323,6726873.95890411
Tennessee,2017-10-21,1357,6728078.95616438
Tennessee,2017-10-28,1399,6729283.95342466
Tennessee,2017-11-04,1356,6730488.95068493
Tennessee,2017-11-11,1352,6731693.94794521
Tennessee,2017-11-18,1435,6732898.94520548
Tennessee,2017-11-25,1430,6734103.94246575
Tennessee,2017-12-02,1468,6735308.93972603
Tennessee,2017-12-09,1544,6736513.9369863
Tennessee,2017-12-16,1527,6737718.93424658
Tennessee,2017-12-23,1501,6738923.93150685
Tennessee,2017-12-30,1599,6740128.92876712
Tennessee,2018-01-06,1726,6741333.9260274
Tennessee,2018-01-13,1780,6742538.92328767
Tennessee,2018-01-20,1751,6743743.92054795
Tennessee,2018-01-27,1673,6744948.91780822
Tennessee,2018-02-03,1579,6746153.91506849
Tennessee,2018-02-10,1700,6747358.91232877
Tennessee,2018-02-17,1593,6748563.90958904
Tennessee,2018-02-24,1478,6749768.90684932
Tennessee,2018-03-03,1365,6750973.90410959
Tennessee,2018-03-10,1415,6752178.90136986
Tennessee,2018-03-17,1532,6753383.89863014
Tennessee,2018-03-24,1400,6754588.89589041
Tennessee,2018-03-31,1410,6755793.89315069
Tennessee,2018-04-07,1415,6756998.89041096
Tennessee,2018-04-14,1415,6758203.88767123
Tennessee,2018-04-21,1323,6759408.88493151
Tennessee,2018-04-28,1462,6760613.88219178
Tennessee,2018-05-05,1432,6761818.87945205
Tennessee,2018-05-12,1384,6763023.87671233
Tennessee,2018-05-19,1340,6764228.8739726
Tennessee,2018-05-26,1337,6765433.87123288
Tennessee,2018-06-02,1362,6766638.86849315
Tennessee,2018-06-09,1360,6767843.86575342
Tennessee,2018-06-16,1344,6769048.8630137
Tennessee,2018-06-23,1406,6770253.86027397
Tennessee,2018-06-30,1283,6771458.85753425
Tennessee,2018-07-07,1413,6772576.91232877
Tennessee,2018-07-14,1414,6773680.47671233
Tennessee,2018-07-21,1339,6774784.04109589
Tennessee,2018-07-28,1360,6775887.60547945
Tennessee,2018-08-04,1427,6776991.16986301
Tennessee,2018-08-11,1355,6778094.73424658
Tennessee,2018-08-18,1252,6779198.29863014
Tennessee,2018-08-25,1367,6780301.8630137
Tennessee,2018-09-01,1337,6781405.42739726
Tennessee,2018-09-08,1351,6782508.99178082
Tennessee,2018-09-15,1412,6783612.55616438
Tennessee,2018-09-22,1314,6784716.12054795
Tennessee,2018-09-29,1332,6785819.68493151
Tennessee,2018-10-06,1297,6786923.24931507
Tennessee,2018-10-13,1373,6788026.81369863
Tennessee,2018-10-20,1328,6789130.37808219
Tennessee,2018-10-27,1431,6790233.94246575
Tennessee,2018-11-03,1389,6791337.50684932
Tennessee,2018-11-10,1423,6792441.07123288
Tennessee,2018-11-17,1465,6793544.63561644
Tennessee,2018-11-24,1521,6794648.2
Tennessee,2018-12-01,1486,6795751.76438356
Tennessee,2018-12-08,1459,6796855.32876712
Tennessee,2018-12-15,1585,6797958.89315069
Tennessee,2018-12-22,1489,6799062.45753425
Tennessee,2018-12-29,1461,6800166.02191781
Tennessee,2019-01-05,1575,6801269.58630137
Tennessee,2019-01-12,1489,6802373.15068493
Tennessee,2019-01-19,1486,6803476.71506849
Tennessee,2019-01-26,1482,6804580.27945205
Tennessee,2019-02-02,1488,6805683.84383562
Tennessee,2019-02-09,1544,6806787.40821918
Tennessee,2019-02-16,1547,6807890.97260274
Tennessee,2019-02-23,1540,6808994.5369863
Tennessee,2019-03-02,1500,6810098.10136986
Tennessee,2019-03-09,1481,6811201.66575343
Tennessee,2019-03-16,1449,6812305.23013699
Tennessee,2019-03-23,1471,6813408.79452055
Tennessee,2019-03-30,1479,6814512.35890411
Tennessee,2019-04-06,1561,6815615.92328767
Tennessee,2019-04-13,1494,6816719.48767123
Tennessee,2019-04-20,1458,6817823.05205479
Tennessee,2019-04-27,1518,6818926.61643836
Tennessee,2019-05-04,1402,6820030.18082192
Tennessee,2019-05-11,1416,6821133.74520548
Tennessee,2019-05-18,1441,6822237.30958904
Tennessee,2019-05-25,1486,6823340.8739726
Tennessee,2019-06-01,1461,6824444.43835616
Tennessee,2019-06-08,1446,6825548.00273973
Tennessee,2019-06-15,1419,6826651.56712329
Tennessee,2019-06-22,1369,6827755.13150685
Tennessee,2019-06-29,1407,6828858.69589041
Tennessee,2019-07-06,1451,6829962.26027397
Tennessee,2019-07-13,1317,6831065.82465753
Tennessee,2019-07-20,1350,6832169.3890411
Tennessee,2019-07-27,1347,6833272.95342466
Tennessee,2019-08-03,1388,6834376.51780822
Tennessee,2019-08-10,1370,6835480.08219178
Tennessee,2019-08-17,1345,6836583.64657534
Tennessee,2019-08-24,1387,6837687.2109589
Tennessee,2019-08-31,1377,6838790.77534247
Tennessee,2019-09-07,1369,6839894.33972603
Tennessee,2019-09-14,1408,6840997.90410959
Tennessee,2019-09-21,1391,6842101.46849315
Tennessee,2019-09-28,1390,6843205.03287671
Tennessee,2019-10-05,1387,6844308.59726027
Tennessee,2019-10-12,1365,6845412.16164384
Tennessee,2019-10-19,1441,6846515.7260274
Tennessee,2019-10-26,1523,6847619.29041096
Tennessee,2019-11-02,1372,6848722.85479452
Tennessee,2019-11-09,1480,6849826.41917808
Tennessee,2019-11-16,1471,6850929.98356164
Tennessee,2019-11-23,1498,6852033.54794521
Tennessee,2019-11-30,1460,6853137.11232877
Tennessee,2019-12-07,1574,6854240.67671233
Tennessee,2019-12-14,1549,6855344.24109589
Tennessee,2019-12-21,1515,6856447.80547945
Tennessee,2019-12-28,1628,6857551.36986301
Tennessee,2020-01-04,1612,6858654.93424658
Tennessee,2020-01-11,1692,6859758.49863014
Tennessee,2020-01-18,1598,6860862.0630137
Tennessee,2020-01-25,1536,6861965.62739726
Tennessee,2020-02-01,1594,6863069.19178082
Tennessee,2020-02-08,1616,6864172.75616438
Tennessee,2020-02-15,1458,6865276.32054794
Tennessee,2020-02-22,1516,6866379.88493151
Tennessee,2020-02-29,1505,6867483.44931507
Tennessee,2020-03-07,1613,6868587.01369863
Tennessee,2020-03-14,1597,6869690.57808219
Tennessee,2020-03-21,1526,6870794.14246575
Tennessee,2020-03-28,1516,6871897.70684932
Tennessee,2020-04-04,1584,6873001.27123288
Tennessee,2020-04-11,1513,6874104.83561644
Tennessee,2020-04-18,1542,6875208.4
Tennessee,2020-04-25,1470,6876311.96438356
Tennessee,2020-05-02,1484,6877415.52876712
Tennessee,2020-05-09,1488,6878519.09315068
Tennessee,2020-05-16,1537,6879622.65753425
Tennessee,2020-05-23,1523,6880726.22191781
Tennessee,2020-05-30,1432,6881829.78630137
Tennessee,2020-06-06,1336,6882933.35068493
Tennessee,2020-06-13,1196,6884036.91506849
Tennessee,2020-06-20,960,6885140.47945205
Texas,2017-01-14,4289,28119971.6739726
Texas,2017-01-21,4066,28127275.8958904
Texas,2017-01-28,4070,28134580.1178082
Texas,2017-02-04,4089,28141884.339726
Texas,2017-02-11,4188,28149188.5616438
Texas,2017-02-18,4110,28156492.7835616
Texas,2017-02-25,4157,28163797.0054795
Texas,2017-03-04,4087,28171101.2273973
Texas,2017-03-11,4158,28178405.4493151
Texas,2017-03-18,3953,28185709.6712329
Texas,2017-03-25,3937,28193013.8931507
Texas,2017-04-01,3955,28200318.1150685
Texas,2017-04-08,3767,28207622.3369863
Texas,2017-04-15,3752,28214926.5589041
Texas,2017-04-22,3698,28222230.7808219
Texas,2017-04-29,3810,28229535.0027397
Texas,2017-05-06,3734,28236839.2246575
Texas,2017-05-13,3716,28244143.4465753
Texas,2017-05-20,3758,28251447.6684932
Texas,2017-05-27,3631,28258751.890411
Texas,2017-06-03,3649,28266056.1123288
Texas,2017-06-10,3598,28273360.3342466
Texas,2017-06-17,3689,28280664.5561644
Texas,2017-06-24,3714,28287968.7780822
Texas,2017-07-01,3607,28295273
Texas,2017-07-08,3689,28301666.8383562
Texas,2017-07-15,3397,28308060.6767123
Texas,2017-07-22,3510,28314454.5150685
Texas,2017-07-29,3657,28320848.3534247
Texas,2017-08-05,3682,28327242.1917808
Texas,2017-08-12,3615,28333636.030137
Texas,2017-08-19,3516,28340029.8684932
Texas,2017-08-26,3659,28346423.7068493
Texas,2017-09-02,3627,28352817.5452055
Texas,2017-09-09,3669,28359211.3835616
Texas,2017-09-16,3693,28365605.2219178
Texas,2017-09-23,3624,28371999.060274
Texas,2017-09-30,3624,28378392.8986301
Texas,2017-10-07,3774,28384786.7369863
Texas,2017-10-14,3825,28391180.5753425
Texas,2017-10-21,3815,28397574.4136986
Texas,2017-10-28,3870,28403968.2520548
Texas,2017-11-04,4015,28410362.090411
Texas,2017-11-11,3863,28416755.9287671
Texas,2017-11-18,3832,28423149.7671233
Texas,2017-11-25,3898,28429543.6054795
Texas,2017-12-02,3982,28435937.4438356
Texas,2017-12-09,3995,28442331.2821918
Texas,2017-12-16,4110,28448725.1205479
Texas,2017-12-23,4620,28455118.9589041
Texas,2017-12-30,4413,28461512.7972603
Texas,2018-01-06,5069,28467906.6356164
Texas,2018-01-13,5100,28474300.4739726
Texas,2018-01-20,4986,28480694.3123288
Texas,2018-01-27,4711,28487088.1506849
Texas,2018-02-03,4563,28493481.9890411
Texas,2018-02-10,4457,28499875.8273973
Texas,2018-02-17,4369,28506269.6657534
Texas,2018-02-24,4136,28512663.5041096
Texas,2018-03-03,4146,28519057.3424658
Texas,2018-03-10,4138,28525451.1808219
Texas,2018-03-17,3954,28531845.0191781
Texas,2018-03-24,3876,28538238.8575342
Texas,2018-03-31,3776,28544632.6958904
Texas,2018-04-07,3768,28551026.5342466
Texas,2018-04-14,3870,28557420.3726027
Texas,2018-04-21,3818,28563814.2109589
Texas,2018-04-28,3758,28570208.0493151
Texas,2018-05-05,3830,28576601.8876712
Texas,2018-05-12,3715,28582995.7260274
Texas,2018-05-19,3752,28589389.5643836
Texas,2018-05-26,3613,28595783.4027397
Texas,2018-06-02,3738,28602177.2410959
Texas,2018-06-09,3743,28608571.0794521
Texas,2018-06-16,3664,28614964.9178082
Texas,2018-06-23,3618,28621358.7561644
Texas,2018-06-30,3700,28627752.5945205
Texas,2018-07-07,3473,28634702.4109589
Texas,2018-07-14,3686,28641744.890411
Texas,2018-07-21,3696,28648787.369863
Texas,2018-07-28,3674,28655829.8493151
Texas,2018-08-04,3716,28662872.3287671
Texas,2018-08-11,3635,28669914.8082192
Texas,2018-08-18,3727,28676957.2876712
Texas,2018-08-25,3804,28683999.7671233
Texas,2018-09-01,3577,28691042.2465753
Texas,2018-09-08,3557,28698084.7260274
Texas,2018-09-15,3648,28705127.2054795
Texas,2018-09-22,3674,28712169.6849315
Texas,2018-09-29,3619,28719212.1643836
Texas,2018-10-06,3747,28726254.6438356
Texas,2018-10-13,3698,28733297.1232877
Texas,2018-10-20,3722,28740339.6027397
Texas,2018-10-27,3774,28747382.0821918
Texas,2018-11-03,3788,28754424.5616438
Texas,2018-11-10,3895,28761467.0410959
Texas,2018-11-17,3997,28768509.5205479
Texas,2018-11-24,4009,28775552
Texas,2018-12-01,4019,28782594.4794521
Texas,2018-12-08,4012,28789636.9589041
Texas,2018-12-15,4086,28796679.4383562
Texas,2018-12-22,4208,28803721.9178082
Texas,2018-12-29,4153,28810764.3972603
Texas,2019-01-05,4285,28817806.8767123
Texas,2019-01-12,4287,28824849.3561644
Texas,2019-01-19,4173,28831891.8356164
Texas,2019-01-26,4102,28838934.3150685
Texas,2019-02-02,4198,28845976.7945205
Texas,2019-02-09,4134,28853019.2739726
Texas,2019-02-16,4200,28860061.7534247
Texas,2019-02-23,4138,28867104.2328767
Texas,2019-03-02,4005,28874146.7123288
Texas,2019-03-09,4274,28881189.1917808
Texas,2019-03-16,4199,28888231.6712329
Texas,2019-03-23,4188,28895274.1506849
Texas,2019-03-30,3964,28902316.630137
Texas,2019-04-06,3910,28909359.109589
Texas,2019-04-13,3972,28916401.5890411
Texas,2019-04-20,3922,28923444.0684932
Texas,2019-04-27,3833,28930486.5479452
Texas,2019-05-04,3841,28937529.0273973
Texas,2019-05-11,3749,28944571.5068493
Texas,2019-05-18,3779,28951613.9863014
Texas,2019-05-25,3804,28958656.4657534
Texas,2019-06-01,3820,28965698.9452055
Texas,2019-06-08,3941,28972741.4246575
Texas,2019-06-15,3711,28979783.9041096
Texas,2019-06-22,3803,28986826.3835616
Texas,2019-06-29,3747,28993868.8630137
Texas,2019-07-06,3844,29000911.3424658
Texas,2019-07-13,3795,29007953.8219178
Texas,2019-07-20,3685,29014996.3013699
Texas,2019-07-27,3699,29022038.7808219
Texas,2019-08-03,3842,29029081.260274
Texas,2019-08-10,3798,29036123.739726
Texas,2019-08-17,3744,29043166.2191781
Texas,2019-08-24,3711,29050208.6986301
Texas,2019-08-31,3700,29057251.1780822
Texas,2019-09-07,3783,29064293.6575342
Texas,2019-09-14,3748,29071336.1369863
Texas,2019-09-21,3572,29078378.6164384
Texas,2019-09-28,3807,29085421.0958904
Texas,2019-10-05,3860,29092463.5753425
Texas,2019-10-12,3874,29099506.0547945
Texas,2019-10-19,3953,29106548.5342466
Texas,2019-10-26,3928,29113591.0136986
Texas,2019-11-02,4030,29120633.4931507
Texas,2019-11-09,4054,29127675.9726027
Texas,2019-11-16,4044,29134718.4520548
Texas,2019-11-23,4223,29141760.9315068
Texas,2019-11-30,4126,29148803.4109589
Texas,2019-12-07,4088,29155845.890411
Texas,2019-12-14,4300,29162888.369863
Texas,2019-12-21,4289,29169930.8493151
Texas,2019-12-28,4338,29176973.3287671
Texas,2020-01-04,4322,29184015.8082192
Texas,2020-01-11,4583,29191058.2876712
Texas,2020-01-18,4270,29198100.7671233
Texas,2020-01-25,4150,29205143.2465753
Texas,2020-02-01,4191,29212185.7260274
Texas,2020-02-08,4339,29219228.2054795
Texas,2020-02-15,4356,29226270.6849315
Texas,2020-02-22,4231,29233313.1643836
Texas,2020-02-29,4158,29240355.6438356
Texas,2020-03-07,4186,29247398.1232877
Texas,2020-03-14,4175,29254440.6027397
Texas,2020-03-21,4264,29261483.0821918
Texas,2020-03-28,4269,29268525.5616438
Texas,2020-04-04,4185,29275568.0410959
Texas,2020-04-11,4274,29282610.5205479
Texas,2020-04-18,4296,29289653
Texas,2020-04-25,4445,29296695.4794521
Texas,2020-05-02,4270,29303737.9589041
Texas,2020-05-09,4312,29310780.4383562
Texas,2020-05-16,4320,29317822.9178082
Texas,2020-05-23,4299,29324865.3972603
Texas,2020-05-30,4240,29331907.8767123
Texas,2020-06-06,4408,29338950.3561644
Texas,2020-06-13,4757,29345992.8356164
Texas,2020-06-20,4161,29353035.3150685
Utah,2017-01-14,375,3073805.74794521
Utah,2017-01-21,358,3074940.59178082
Utah,2017-01-28,383,3076075.43561644
Utah,2017-02-04,355,3077210.27945205
Utah,2017-02-11,376,3078345.12328767
Utah,2017-02-18,365,3079479.96712329
Utah,2017-02-25,391,3080614.8109589
Utah,2017-03-04,361,3081749.65479452
Utah,2017-03-11,383,3082884.49863014
Utah,2017-03-18,347,3084019.34246575
Utah,2017-03-25,397,3085154.18630137
Utah,2017-04-01,363,3086289.03013699
Utah,2017-04-08,351,3087423.8739726
Utah,2017-04-15,369,3088558.71780822
Utah,2017-04-22,364,3089693.56164384
Utah,2017-04-29,339,3090828.40547945
Utah,2017-05-06,355,3091963.24931507
Utah,2017-05-13,349,3093098.09315069
Utah,2017-05-20,344,3094232.9369863
Utah,2017-05-27,349,3095367.78082192
Utah,2017-06-03,336,3096502.62465753
Utah,2017-06-10,358,3097637.46849315
Utah,2017-06-17,369,3098772.31232877
Utah,2017-06-24,334,3099907.15616438
Utah,2017-07-01,351,3101042
Utah,2017-07-08,329,3102049.00273973
Utah,2017-07-15,339,3103056.00547945
Utah,2017-07-22,346,3104063.00821918
Utah,2017-07-29,331,3105070.0109589
Utah,2017-08-05,323,3106077.01369863
Utah,2017-08-12,351,3107084.01643836
Utah,2017-08-19,337,3108091.01917808
Utah,2017-08-26,360,3109098.02191781
Utah,2017-09-02,321,3110105.02465753
Utah,2017-09-09,363,3111112.02739726
Utah,2017-09-16,363,3112119.03013699
Utah,2017-09-23,357,3113126.03287671
Utah,2017-09-30,358,3114133.03561644
Utah,2017-10-07,354,3115140.03835616
Utah,2017-10-14,358,3116147.04109589
Utah,2017-10-21,373,3117154.04383562
Utah,2017-10-28,339,3118161.04657534
Utah,2017-11-04,374,3119168.04931507
Utah,2017-11-11,352,3120175.05205479
Utah,2017-11-18,356,3121182.05479452
Utah,2017-11-25,369,3122189.05753425
Utah,2017-12-02,358,3123196.06027397
Utah,2017-12-09,351,3124203.0630137
Utah,2017-12-16,357,3125210.06575342
Utah,2017-12-23,349,3126217.06849315
Utah,2017-12-30,386,3127224.07123288
Utah,2018-01-06,418,3128231.0739726
Utah,2018-01-13,397,3129238.07671233
Utah,2018-01-20,379,3130245.07945205
Utah,2018-01-27,406,3131252.08219178
Utah,2018-02-03,380,3132259.08493151
Utah,2018-02-10,412,3133266.08767123
Utah,2018-02-17,369,3134273.09041096
Utah,2018-02-24,379,3135280.09315069
Utah,2018-03-03,404,3136287.09589041
Utah,2018-03-10,401,3137294.09863014
Utah,2018-03-17,380,3138301.10136986
Utah,2018-03-24,358,3139308.10410959
Utah,2018-03-31,318,3140315.10684932
Utah,2018-04-07,344,3141322.10958904
Utah,2018-04-14,370,3142329.11232877
Utah,2018-04-21,394,3143336.11506849
Utah,2018-04-28,395,3144343.11780822
Utah,2018-05-05,336,3145350.12054795
Utah,2018-05-12,344,3146357.12328767
Utah,2018-05-19,345,3147364.1260274
Utah,2018-05-26,386,3148371.12876712
Utah,2018-06-02,363,3149378.13150685
Utah,2018-06-09,386,3150385.13424658
Utah,2018-06-16,348,3151392.1369863
Utah,2018-06-23,350,3152399.13972603
Utah,2018-06-30,340,3153406.14246575
Utah,2018-07-07,373,3154411.50136986
Utah,2018-07-14,340,3155416.58630137
Utah,2018-07-21,365,3156421.67123288
Utah,2018-07-28,332,3157426.75616438
Utah,2018-08-04,372,3158431.84109589
Utah,2018-08-11,357,3159436.9260274
Utah,2018-08-18,343,3160442.0109589
Utah,2018-08-25,335,3161447.09589041
Utah,2018-09-01,350,3162452.18082192
